Plant,Area,Department,Line,Cell,Machine,Station,Workstation,Zone,Team,HierarchyType,EntityCode,EntityAlias,MarsId,Name,TimeZone,TimeZoneId,Address,Coordinates,Type,LanguageFormat,Alias,AssetType,Oem,AreaPaypoint,DepartmentPaypoint,LinePaypoint,ParallelProcess,BottleneckPoint,HomeDepartmentLevel,Region,Acronym,CintooUrl,EpAlertDescription,DtUrls,XOrigin,YOrigin,LatOrigin,LngOrigin,ScalingFactor,PinX,PinY,GspasX,GspasY,AcadX,AcadY,PcbAlias,FisAreaSAKey,FisNodeID,FisServerInstance,Grr,Err,Erc,Jph100,DesignCycleTime,PartsPerCycle,ManAvailTarget,EquipAvailTarget,EquipSimMttr,EquipSimMtbf,ActiveEntity,CdmActiveEntity
AP20A,F1,8I,FP,0,0,31,W,,,workstation,8IFP031W,FP,60f82694ca9d410ce02dd440,8IFP031W,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,FP,0,0,32,0,,,station,8IFP032,8IFP032,60f82694ca9d410ce02dd3f5,8IFP032,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,FP,0,0,33,E,,,workstation,8IFP033E,FP,60f82694ca9d410ce02dd434,8IFP033E,,,,,,,,,,,,,,,,,,,FOF FP33 EP STOP V-1,[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,FP,0,0,33,W,,,workstation,8IFP033W,FP,60f82694ca9d410ce02dd451,8IFP033W,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,FP,0,0,34,0,,,station,8IFP034,8IFP034,60f82694ca9d410ce02dd418,8IFP034,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,NU,0,0,0,0,,,line,NU,Chassis Null Operations,60c8daa3e862ba0f55382f24,NU,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,NU,0,0,1,E,,,workstation,8INU001E,Null Operations,60f82694ca9d410ce02dd2e7,8INU001E,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,RSB,0,0,0,0,,,line,RSB,CD Rear Sta Bar Build,60c8da9fe862ba0f55382ec2,RSB,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,SFA,0,0,1,N,,,workstation,8ISFA001N,SFA,60f82694ca9d410ce02dd3e8,8ISFA001N,,,,,,,,,,,,,,,,,,,FS SFA01 EP STOP R-7,[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,SFA,0,0,2,0,,,station,8ISFA002,8ISFA002,60f82694ca9d410ce02dd3e5,8ISFA002,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,SFA,0,0,2,N,,,workstation,8ISFA002N,SFA,60f82694ca9d410ce02dd3e6,8ISFA002N,,,,,,,,,,,,,,,,,,,FS SFA02 EP STOP R-7,[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,SFA,0,0,3,N,,,workstation,8ISFA003N,SFA,60f82694ca9d410ce02dd3e4,8ISFA003N,,,,,,,,,,,,,,,,,,,FS SFA03 EP STOP R-7,[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,SFA,0,0,4,0,,,station,8ISFA004,8ISFA004,60f82694ca9d410ce02dd3e9,8ISFA004,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,SFA,0,0,4,N,,,workstation,8ISFA004N,SFA,60f82694ca9d410ce02dd3ea,8ISFA004N,,,,,,,,,,,,,,,,,,,FS SFA04 EP STOP R-7,[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,SFA,0,0,5,0,,,station,8ISFA005,8ISFA005,60f82694ca9d410ce02dd3ed,8ISFA005,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,SFA,0,0,6,0,,,station,8ISFA006,8ISFA006,60f82694ca9d410ce02dd3df,8ISFA006,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,SFA,0,0,8,0,,,station,8ISFA008,8ISFA008,60f82694ca9d410ce02dd3ef,8ISFA008,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,SFA,0,0,9,S,,,workstation,8ISFA009S,SFA,60f82694ca9d410ce02dd3ec,8ISFA009S,,,,,,,,,,,,,,,,,,,FS SFA09 EP STOP R-7,[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,SFA,0,0,10,0,,,station,8ISFA010,8ISFA010,60f82694ca9d410ce02dd3db,8ISFA010,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,SFA,0,0,10,S,,,workstation,8ISFA010S,SFA,60f82694ca9d410ce02dd3dc,8ISFA010S,,,,,,,,,,,,,,,,,,,FS SFA10 EP STOP R-7,[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,SFA,0,0,11,0,,,station,8ISFA011,8ISFA011,60f82694ca9d410ce02dd3e1,8ISFA011,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,SFA,0,0,11,W,,,workstation,8ISFA011W,SFA,60f82694ca9d410ce02dd3e2,8ISFA011W,,,,,,,,,,,,,,,,,,,FS SFA11 EP STOP R-7,[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,SFA,0,0,12,0,,,station,8ISFA012,8ISFA012,60f82694ca9d410ce02dd3f1,8ISFA012,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,SFA,0,0,12,W,,,workstation,8ISFA012W,SFA,60f82694ca9d410ce02dd3f2,8ISFA012W,,,,,,,,,,,,,,,,,,,"FS SFA12 EP STOP R-7,SFA12 RF Tag Write Station EP Not OK to Release",[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,ST,0,0,1,0,,,station,8IST001,8IST001,60f82694ca9d410ce02dd3d7,8IST001,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,ST,0,0,1,E,,,workstation,8IST001E,ST,60f82694ca9d410ce02dd3d8,8IST001E,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,ST,0,0,2,0,,,station,8IST002,8IST002,60f82694ca9d410ce02dd3d5,8IST002,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,ST,0,0,2,E,,,workstation,8IST002E,ST,60f82694ca9d410ce02dd3d6,8IST002E,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,ST,0,0,3,0,,,station,8IST003,8IST003,60f82694ca9d410ce02dd3d9,8IST003,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,ST,0,0,3,E,,,workstation,8IST003E,ST,60f82694ca9d410ce02dd3da,8IST003E,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,VIN,0,0,1,0,,,station,8IVIN001,8IVIN001,60f82694ca9d410ce02dd459,8IVIN001,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,VIN,0,0,1,E,,,workstation,8IVIN001E,VIN,60f82694ca9d410ce02dd45a,8IVIN001E,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,VIN,0,0,1,W,,,workstation,8IVIN001W,VIN,60f82694ca9d410ce02dd45b,8IVIN001W,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,,,,,,8F,T3,team,T3,Team 3,6488d3c4e6140c3e080c959b,T3,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,8I,,,,,,8G,T3,team,T3,Team 3,6488d3c4e6140c3e080c959c,T3,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,0,0,0,0,0,,,department,B3,Body 3,60c8dab3e862ba0f553830b3,B3,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,1,0,0,0,0,,,line,1,QTR INR WHL/HOUSE RH,60c8dab5e862ba0f553830f3,1,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,1,0,0,1,0,,,station,B31001,B31001,60f82694ca9d410ce02dd49b,B31001,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,1,0,0,1,N,,,workstation,B31001N,CD,60f82694ca9d410ce02dd49c,B31001N,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,1,0,0,1,S,,,workstation,B31001S,CD 7F-005,60f82694ca9d410ce02dd49d,B31001S,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,1,0,0,2,0,,,station,B31002,B31002,60f82694ca9d410ce02dd49e,B31002,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,1,0,0,2,S,,,workstation,B31002S,CD 7F-035,60f82694ca9d410ce02dd49f,B31002S,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,1,0,0,3,0,,,station,B31003,B31003,60f82694ca9d410ce02dd4a0,B31003,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,1,0,0,3,S,,,workstation,B31003S,CD 7F-055,60f82694ca9d410ce02dd4a1,B31003S,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,1,0,0,4,0,,,station,B31004,B31004,60f82694ca9d410ce02dd4a2,B31004,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,1,0,0,4,S,,,workstation,B31004S,CD 7F-080,60f82694ca9d410ce02dd4a3,B31004S,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,2,0,0,0,0,,,line,2,QTR INR WHL/HOUSE LH,60c8dab5e862ba0f553830ea,2,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,2,0,0,1,0,,,station,B32001,B32001,60f82694ca9d410ce02dd493,B32001,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,2,0,0,1,S,,,workstation,B32001S,CD 7F-005,60f82694ca9d410ce02dd494,B32001S,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,2,0,0,2,0,,,station,B32002,B32002,60f82694ca9d410ce02dd495,B32002,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,2,0,0,2,S,,,workstation,B32002S,CD 7F-035,60f82694ca9d410ce02dd496,B32002S,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,2,0,0,3,0,,,station,B32003,B32003,60f82694ca9d410ce02dd497,B32003,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,2,0,0,3,S,,,workstation,B32003S,CD 7F-055,60f82694ca9d410ce02dd498,B32003S,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,2,0,0,4,0,,,station,B32004,B32004,60f82694ca9d410ce02dd499,B32004,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,2,0,0,4,S,,,workstation,B32004S,CD 7F-080,60f82694ca9d410ce02dd49a,B32004S,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,32,0,0,0,0,,,line,32,LIFTGATE S/A,60c8dab5e862ba0f553830e3,32,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,32,0,0,1,0,,,station,B332001,B332001,60f82694ca9d410ce02dd488,B332001,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,32,0,0,1,N,,,workstation,B332001N,CD,60f82694ca9d410ce02dd489,B332001N,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,32,0,0,1,S,,,workstation,B332001S,CD 5J-350,60f82694ca9d410ce02dd492,B332001S,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,32,0,0,2,0,,,station,B332002,B332002,60f82694ca9d410ce02dd48c,B332002,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,32,0,0,2,S,,,workstation,B332002S,CD 5J-040,60f82694ca9d410ce02dd48d,B332002S,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,32,0,0,3,0,,,station,B332003,B332003,60f82694ca9d410ce02dd48e,B332003,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,32,0,0,3,S,,,workstation,B332003S,CD 5J-200,60f82694ca9d410ce02dd48f,B332003S,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,32,0,0,4,0,,,station,B332004,B332004,60f82694ca9d410ce02dd48a,B332004,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,32,0,0,4,S,,,workstation,B332004S,CD 5J-020,60f82694ca9d410ce02dd48b,B332004S,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,32,0,0,5,0,,,station,B332005,B332005,60f82694ca9d410ce02dd490,B332005,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,32,0,0,5,W,,,workstation,B332005W,CD 5J-205,60f82694ca9d410ce02dd491,B332005W,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,4,0,0,0,0,,,line,4,COWL DASH S/A,60c8dab3e862ba0f553830b4,4,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,4,0,0,1,0,,,station,B34001,B34001,60f82694ca9d410ce02dd46c,B34001,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,4,0,0,1,W,,,workstation,B34001W,CD 9B-300,60f82694ca9d410ce02dd46d,B34001W,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,4,0,0,2,0,,,station,B34002,B34002,60f82694ca9d410ce02dd46a,B34002,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,4,0,0,2,W,,,workstation,B34002W,CD 9B-200,60f82694ca9d410ce02dd46b,B34002W,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,4,0,0,3,0,,,station,B34003,B34003,60f82694ca9d410ce02dd45c,B34003,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,4,0,0,3,N,,,workstation,B34003N,CD 8M-100,60f82694ca9d410ce02dd45d,B34003N,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,4,0,0,4,0,,,station,B34004,B34004,60f82694ca9d410ce02dd45e,B34004,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,4,0,0,4,N,,,workstation,B34004N,CD 8M-110,60f82694ca9d410ce02dd45f,B34004N,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,4,0,0,5,0,,,station,B34005,B34005,60f82694ca9d410ce02dd460,B34005,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,4,0,0,5,N,,,workstation,B34005N,CD 8M-120,60f82694ca9d410ce02dd461,B34005N,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,4,0,0,6,0,,,station,B34006,B34006,60f82694ca9d410ce02dd46e,B34006,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,4,0,0,6,E,,,workstation,B34006E,CD 9B-460,60f82694ca9d410ce02dd46f,B34006E,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,4,0,0,7,0,,,station,B34007,B34007,60f82694ca9d410ce02dd468,B34007,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,4,0,0,7,E,,,workstation,B34007E,CD 9B-140,60f82694ca9d410ce02dd469,B34007E,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,4,0,0,8,0,,,station,B34008,B34008,60f82694ca9d410ce02dd466,B34008,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,4,0,0,8,E,,,workstation,B34008E,CD 9B-100,60f82694ca9d410ce02dd467,B34008E,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,4,0,0,9,0,,,station,B34009,B34009,60f82694ca9d410ce02dd462,B34009,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,4,0,0,9,N,,,workstation,B34009N,CD 9B-090,60f82694ca9d410ce02dd463,B34009N,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,4,0,0,10,0,,,station,B34010,B34010,60f82694ca9d410ce02dd464,B34010,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,4,0,0,10,E,,,workstation,B34010E,CD 9B-095,60f82694ca9d410ce02dd465,B34010E,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,5,0,0,0,0,,,line,5,DOR SUB ASSEMBLY RH,60c8dab4e862ba0f553830d6,5,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,5,0,0,1,0,,,station,B35001,B35001,60f82694ca9d410ce02dd480,B35001,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,5,0,0,1,S,,,workstation,B35001S,CD,60f82694ca9d410ce02dd481,B35001S,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,5,0,0,2,0,,,station,B35002,B35002,60f82694ca9d410ce02dd47c,B35002,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,5,0,0,2,W,,,workstation,B35002W,CD,60f82694ca9d410ce02dd47d,B35002W,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,5,0,0,3,0,,,station,B35003,B35003,60f82694ca9d410ce02dd484,B35003,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,5,0,0,3,N,,,workstation,B35003N,CD,60f82694ca9d410ce02dd485,B35003N,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,5,0,0,4,0,,,station,B35004,B35004,60f82694ca9d410ce02dd486,B35004,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,5,0,0,4,N,,,workstation,B35004N,CD,60f82694ca9d410ce02dd487,B35004N,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,5,0,0,5,0,,,station,B35005,B35005,60f82694ca9d410ce02dd47e,B35005,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,5,0,0,5,N,,,workstation,B35005N,CD,60f82694ca9d410ce02dd47f,B35005N,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,5,0,0,6,0,,,station,B35006,B35006,60f82694ca9d410ce02dd482,B35006,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,5,0,0,6,W,,,workstation,B35006W,CD,60f82694ca9d410ce02dd483,B35006W,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,6,0,0,0,0,,,line,6,DOR SUB ASSEMBLY LH,60c8dab4e862ba0f553830c9,6,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,6,0,0,1,0,,,station,B36001,B36001,60f82694ca9d410ce02dd47a,B36001,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,6,0,0,1,N,,,workstation,B36001N,CD,60f82694ca9d410ce02dd47b,B36001N,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,6,0,0,2,0,,,station,B36002,B36002,60f82694ca9d410ce02dd474,B36002,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,6,0,0,2,E,,,workstation,B36002E,CD,60f82694ca9d410ce02dd475,B36002E,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,6,0,0,3,0,,,station,B36003,B36003,60f82694ca9d410ce02dd476,B36003,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,6,0,0,3,S,,,workstation,B36003S,CD,60f82694ca9d410ce02dd477,B36003S,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,6,0,0,4,0,,,station,B36004,B36004,60f82694ca9d410ce02dd478,B36004,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,6,0,0,4,S,,,workstation,B36004S,CD,60f82694ca9d410ce02dd479,B36004S,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,6,0,0,5,0,,,station,B36005,B36005,60f82694ca9d410ce02dd470,B36005,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,6,0,0,5,S,,,workstation,B36005S, CD,60f82694ca9d410ce02dd471,B36005S,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,6,0,0,6,0,,,station,B36006,B36006,60f82694ca9d410ce02dd472,B36006,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,B3,6,0,0,6,W,,,workstation,B36006W,CD,60f82694ca9d410ce02dd473,B36006W,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,C,0,0,0,0,0,,,department,C,Dept 8 Chassis,60c8dab6e862ba0f553830fd,C,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
AP20A,F1,C,1,0,0,0,0,,,line,1,C01,60c8dab6e862ba0f553830fe,1,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE
